Name	Description	p22074.s001	p22074.s002	p22074.s003	p22074.s004	p22074.s005	p22074.s006	p22074.s007	p22074.s008	p22074.s009	p22074.s010	p22074.s011	p22074.s012
Tle3	na	8.023651527883276	7.924517071831707	7.579947442774556	7.6605728770057695	7.61715714171191	7.8093887382917995	7.48689808389305	7.590091722195259	7.642963952949138	8.022157627891493	7.780196966416425	7.682178391048171
Rplp1	na	11.016130569894113	10.850149210953491	11.16885037925136	11.045092632516187	10.92989133484685	11.136020111946348	10.851056123331032	10.882324555578915	10.440301553648096	10.63890975082104	10.620205565907874	10.621795877509562
Kif23	na	1.6599877713573967	1.5672961717381142	1.5257391199439376	1.5455748372912317	1.6755217953183748	1.5710311631809566	1.6056992812940791	1.544726019830967	1.5954946885222945	1.8137394076508884	1.5407480770604651	1.551616280080779
Glce	na	10.618898261087226	10.661974130994151	10.416221366158005	10.78921943606675	10.78865699418651	10.751725526999408	10.789096169615581	10.796785573545032	10.81054961983162	10.698519000402534	10.723996131906622	10.670797312289022
Anp32a	na	6.616149712477207	6.750254292614189	6.609952067785119	6.648138572999419	6.514722234741214	6.864577503505418	6.619937662105689	6.643164910545706	6.484980187699154	6.690004232310519	6.766331869557256	6.749237757443912
Coro2b	na	1.6567412758779914	1.5920644885401543	1.5367432887155466	1.6259129865206994	1.574813900394382	1.557412095504065	1.535630579826221	1.67351633547522	1.6745426358138926	1.5331358293959394	1.6150642197808376	1.658630095117847
Itga11	na	1.558161916083899	1.4178591509167253	1.4381522700869749	1.6537338337454779	1.4540830424852622	1.4392790187810376	1.417395907259409	1.4171452734360137	1.5389508821012117	1.480371879114139	1.4818916739657724	1.4622303099145626
Fem1b	na	10.034268658975778	9.921777070773839	9.875278952529687	10.30912237227254	10.262811158151914	10.18791817390015	9.917984242731096	9.962368658735967	10.052177403210376	9.958013839962264	9.998172798260216	9.898351443580573
Cln6	na	6.302079824646862	6.3156231447202655	6.302237999373728	6.469432936437256	6.602312777145128	6.451028794569544	6.304355022235476	6.441619706809999	6.425271481278927	6.378898052034651	6.312823685710304	6.427344527810919
Pias1	na	9.921360895288872	9.862080100572024	9.910800611341537	9.979644167050527	10.02407145199712	9.803742605593257	10.024805997569668	10.0319191822943	10.016978267124273	9.973018406768	10.031867250507302	9.970890244009436
Map2k5	na	9.757425488815462	9.864777088741759	9.843042228667546	9.850653146718138	9.720428473692131	9.783544167561764	9.833494609731794	9.843220646523342	9.901166545301539	9.772519971723243	9.833165065385307	9.830443465797634
X2300009A05Rik	na	5.537360988126	5.416022009202367	5.8271446723929605	5.480590423103197	5.468971671099361	5.379090032362301	5.529306012532797	5.393918823950374	5.138257608014222	5.318544962371158	5.2525033638439265	5.354663248067384
Aagab	na	10.177745166693775	10.20548513966293	10.202437171666592	9.8049446969842	9.742082618724462	9.940906855068299	9.999601106410651	10.034999285740566	10.12491995414384	10.148134196671487	10.194375091464279	10.121571234988558
Smad3	na	9.210550142193444	9.414069868831946	9.031029162154516	9.777551580683998	9.656935735246082	9.636929968874117	9.431774170651561	9.5293963246063509	9.67376135368212	9.600911588112483	9.56899025078614	9.52307008167876
Gm18541	na	2.6558529361298557	2.6798324241760625	2.6661492408128495	2.9672430344051546	2.6505086865394607	2.7057209312377233	2.6932890200675907	2.6913954442231387	2.674292342715783	2.7470212622219266	2.7224387053394428	2.6575899307401762
Gm36033	na	0.4114823864158177	0.5003342632507166	0.41081423018309826	0.4817567624000836	0.4347710216399998	0.4307582159085329	0.41032698295216874	0.4102103492197163	0.4902268127126932	0.44140252582256423	0.40939972275926123	0.45253009551966866
Smad6	na	2.4717082977277123	2.4545246686398867	2.4083313746330854	2.368044082913752	2.3614218370999804	2.530477975230132	2.349907758371382	2.3999082171706925	2.416966680005855	2.3556087953513587	2.3414052283815527	2.45653809950324
Zwilch	na	3.52176699850961	3.6895905393850157	3.6241838801941064	3.6419045876235585	3.536334842141215	3.6158857827741766	3.736226779671054	3.607799304071662	3.68831393093239	3.671157850396315	3.651730307583059	3.7402153801386593
